10,10,0.5,0.1,0.1,1,1,2
11,11,0.5,0.1,0.1,1,1,2
12,12,0.5,0.1,0.1,1,1,2
13,13,0.5,0.1,0.1,1,1,2
14,14,0.5,0.1,0.1,1,1,2
15,15,0.5,0.1,0.1,1,1,2
16,16,0.5,0.1,0.1,1,1,2
17,17,0.5,0.1,0.1,1,1,2
18,18,0.5,0.1,0.1,1,1,2
19,19,0.5,0.1,0.1,1,1,2
20,20,0.5,0.1,0.1,1,1,2
21,21,0.5,0.1,0.1,1,1,2
22,22,0.5,0.1,0.1,1,1,2
23,23,0.5,0.1,0.1,1,1,2
24,24,0.5,0.1,0.1,1,1,2
25,25,0.5,0.1,0.1,1,1,2
26,26,0.5,0.1,0.1,1,1,2
27,26,0.5,0.1,0.1,1,1,2
28,28,0.5,0.1,0.1,1,1,2
29,29,0.5,0.1,0.1,1,1,2
30,30,0.5,0.1,0.1,1,1,2
31,31,0.5,0.1,0.1,1,1,2
32,32,0.5,0.1,0.1,1,1,2
33,33,0.5,0.1,0.1,1,1,2
34,34,0.5,0.1,0.1,1,1,2
35,34,0.5,0.1,0.1,1,1,2
36,36,0.5,0.1,0.1,1,1,2
37,36,0.5,0.1,0.1,1,1,2
38,38,0.5,0.1,0.1,1,1,2
39,39,0.5,0.1,0.1,1,1,2
40,39,0.5,0.1,0.1,1,1,2
41,41,0.5,0.1,0.1,1,1,2
42,42,0.5,0.1,0.1,1,1,2
43,43,0.5,0.1,0.1,1,1,2
44,42,0.5,0.1,0.1,1,1,2
45,43,0.5,0.1,0.1,1,1,2
46,46,0.5,0.1,0.1,1,1,2
47,46,0.5,0.1,0.1,1,1,2
48,45,0.5,0.1,0.1,1,1,2
49,47,0.5,0.1,0.1,1,1,2
50,44,0.5,0.1,0.1,1,1,2
51,46,0.5,0.1,0.1,1,1,2
52,51,0.5,0.1,0.1,1,1,2
53,48,0.5,0.1,0.1,1,1,2
54,44,0.5,0.1,0.1,1,1,2
55,47,0.5,0.1,0.1,1,1,2
56,46,0.5,0.1,0.1,1,1,2
57,47,0.5,0.1,0.1,1,1,2
58,48,0.5,0.1,0.1,1,1,2
59,49,0.5,0.1,0.1,1,1,2
60,50,0.5,0.1,0.1,1,1,2
61,51,0.5,0.1,0.1,1,1,2
62,46,0.5,0.1,0.1,1,1,2
63,49,0.5,0.1,0.1,1,1,2
64,47,0.5,0.1,0.1,1,1,2
65,48,0.5,0.1,0.1,1,1,2
66,47,0.5,0.1,0.1,1,1,2
67,51,0.5,0.1,0.1,1,1,2
68,46,0.5,0.1,0.1,1,1,2
69,49,0.5,0.1,0.1,1,1,2
70,48,0.5,0.1,0.1,1,1,2
71,48,0.5,0.1,0.1,1,1,2
72,48,0.5,0.1,0.1,1,1,2
73,46,0.5,0.1,0.1,1,1,2
74,46,0.5,0.1,0.1,1,1,2
75,50,0.5,0.1,0.1,1,1,2
76,50,0.5,0.1,0.1,1,1,2
77,48,0.5,0.1,0.1,1,1,2
78,45,0.5,0.1,0.1,1,1,2
79,45,0.5,0.1,0.1,1,1,2
80,46,0.5,0.1,0.1,1,1,2
81,50,0.5,0.1,0.1,1,1,2
82,51,0.5,0.1,0.1,1,1,2
83,45,0.5,0.1,0.1,1,1,2
84,46,0.5,0.1,0.1,1,1,2
85,45,0.5,0.1,0.1,1,1,2
86,46,0.5,0.1,0.1,1,1,2
87,52,0.5,0.1,0.1,1,1,2
88,47,0.5,0.1,0.1,1,1,2
89,45,0.5,0.1,0.1,1,1,2
90,48,0.5,0.1,0.1,1,1,2
91,45,0.5,0.1,0.1,1,1,2
92,44,0.5,0.1,0.1,1,1,2
93,51,0.5,0.1,0.1,1,1,2
94,46,0.5,0.1,0.1,1,1,2
95,48,0.5,0.1,0.1,1,1,2
96,45,0.5,0.1,0.1,1,1,2
97,46,0.5,0.1,0.1,1,1,2
98,49,0.5,0.1,0.1,1,1,2
99,46,0.5,0.1,0.1,1,1,2
100,45,0.5,0.1,0.1,1,1,2
101,46,0.5,0.1,0.1,1,1,2
102,46,0.5,0.1,0.1,1,1,2
103,49,0.5,0.1,0.1,1,1,2
104,46,0.5,0.1,0.1,1,1,2
105,46,0.5,0.1,0.1,1,1,2
106,45,0.5,0.1,0.1,1,1,2
107,46,0.5,0.1,0.1,1,1,2
108,44,0.5,0.1,0.1,1,1,2
109,46,0.5,0.1,0.1,1,1,2
110,49,0.5,0.1,0.1,1,1,2
111,44,0.5,0.1,0.1,1,1,2
112,47,0.5,0.1,0.1,1,1,2
113,45,0.5,0.1,0.1,1,1,2
114,48,0.5,0.1,0.1,1,1,2
115,46,0.5,0.1,0.1,1,1,2
116,51,0.5,0.1,0.1,1,1,2
117,46,0.5,0.1,0.1,1,1,2
118,46,0.5,0.1,0.1,1,1,2
119,46,0.5,0.1,0.1,1,1,2
120,45,0.5,0.1,0.1,1,1,2
121,50,0.5,0.1,0.1,1,1,2
122,49,0.5,0.1,0.1,1,1,2
123,53,0.5,0.1,0.1,1,1,2
124,48,0.5,0.1,0.1,1,1,2
125,46,0.5,0.1,0.1,1,1,2
126,50,0.5,0.1,0.1,1,1,2
127,50,0.5,0.1,0.1,1,1,2
128,46,0.5,0.1,0.1,1,1,2
129,46,0.5,0.1,0.1,1,1,2
130,50,0.5,0.1,0.1,1,1,2
131,44,0.5,0.1,0.1,1,1,2
132,48,0.5,0.1,0.1,1,1,2
133,46,0.5,0.1,0.1,1,1,2
134,48,0.5,0.1,0.1,1,1,2
135,46,0.5,0.1,0.1,1,1,2
136,48,0.5,0.1,0.1,1,1,2
137,47,0.5,0.1,0.1,1,1,2
138,49,0.5,0.1,0.1,1,1,2
139,48,0.5,0.1,0.1,1,1,2
140,43,0.5,0.1,0.1,1,1,2
141,49,0.5,0.1,0.1,1,1,2
142,46,0.5,0.1,0.1,1,1,2
143,46,0.5,0.1,0.1,1,1,2
144,44,0.5,0.1,0.1,1,1,2
145,50,0.5,0.1,0.1,1,1,2
146,45,0.5,0.1,0.1,1,1,2
147,49,0.5,0.1,0.1,1,1,2
148,44,0.5,0.1,0.1,1,1,2
149,48,0.5,0.1,0.1,1,1,2
150,43,0.5,0.1,0.1,1,1,2
151,47,0.5,0.1,0.1,1,1,2
152,40,0.5,0.1,0.1,1,1,2
153,39,0.5,0.1,0.1,1,1,2
154,48,0.5,0.1,0.1,1,1,2
155,47,0.5,0.1,0.1,1,1,2
156,47,0.5,0.1,0.1,1,1,2
157,42,0.5,0.1,0.1,1,1,2
158,42,0.5,0.1,0.1,1,1,2
159,39,0.5,0.1,0.1,1,1,2
160,40,0.5,0.1,0.1,1,1,2
161,41,0.5,0.1,0.1,1,1,2
162,44,0.5,0.1,0.1,1,1,2
163,44,0.5,0.1,0.1,1,1,2
164,45,0.5,0.1,0.1,1,1,2
165,45,0.5,0.1,0.1,1,1,2
166,48,0.5,0.1,0.1,1,1,2
167,48,0.5,0.1,0.1,1,1,2
168,48,0.5,0.1,0.1,1,1,2
169,50,0.5,0.1,0.1,1,1,2
170,50,0.5,0.1,0.1,1,1,2
171,51,0.5,0.1,0.1,1,1,2
172,53,0.5,0.1,0.1,1,1,2
173,55,0.5,0.1,0.1,1,1,2
174,54,0.5,0.1,0.1,1,1,2
175,55,0.5,0.1,0.1,1,1,2
176,57,0.5,0.1,0.1,1,1,2
177,58,0.5,0.1,0.1,1,1,2
178,59,0.5,0.1,0.1,1,1,2
179,59,0.5,0.1,0.1,1,1,2
180,60,0.5,0.1,0.1,1,1,2
181,61,0.5,0.1,0.1,1,1,2
182,62,0.5,0.1,0.1,1,1,2
183,63,0.5,0.1,0.1,1,1,2
184,65,0.5,0.1,0.1,1,1,2
185,65,0.5,0.1,0.1,1,1,2
186,66,0.5,0.1,0.1,1,1,2
187,67,0.5,0.1,0.1,1,1,2
188,68,0.5,0.1,0.1,1,1,2
189,69,0.5,0.1,0.1,1,1,2
190,70,0.5,0.1,0.1,1,1,2
191,72,0.5,0.1,0.1,1,1,2
192,74,0.5,0.1,0.1,1,1,2
193,74,0.5,0.1,0.1,1,1,2
194,74,0.5,0.1,0.1,1,1,2
195,75,0.5,0.1,0.1,1,1,2
196,77,0.5,0.1,0.1,1,1,2
197,77,0.5,0.1,0.1,1,1,2
198,78,0.5,0.1,0.1,1,1,2
199,79,0.5,0.1,0.1,1,1,2
200,81,0.5,0.1,0.1,1,1,2
0,0,0.1,0.5,0.1,1,1,3
1,1,0.1,0.5,0.1,1,1,3
2,2,0.1,0.5,0.1,1,1,3
3,3,0.1,0.5,0.1,1,1,3
4,4,0.1,0.5,0.1,1,1,3
5,5,0.1,0.5,0.1,1,1,3
6,6,0.1,0.5,0.1,1,1,3
7,7,0.1,0.5,0.1,1,1,3
8,8,0.1,0.5,0.1,1,1,3
9,9,0.1,0.5,0.1,1,1,3
10,10,0.1,0.5,0.1,1,1,3
11,11,0.1,0.5,0.1,1,1,3
12,12,0.1,0.5,0.1,1,1,3
13,13,0.1,0.5,0.1,1,1,3
14,14,0.1,0.5,0.1,1,1,3
15,15,0.1,0.5,0.1,1,1,3
16,16,0.1,0.5,0.1,1,1,3
17,17,0.1,0.5,0.1,1,1,3
18,18,0.1,0.5,0.1,1,1,3
19,19,0.1,0.5,0.1,1,1,3
20,20,0.1,0.5,0.1,1,1,3
21,21,0.1,0.5,0.1,1,1,3
22,22,0.1,0.5,0.1,1,1,3
23,23,0.1,0.5,0.1,1,1,3
24,24,0.1,0.5,0.1,1,1,3
25,25,0.1,0.5,0.1,1,1,3
26,26,0.1,0.5,0.1,1,1,3
27,27,0.1,0.5,0.1,1,1,3
28,28,0.1,0.5,0.1,1,1,3
29,29,0.1,0.5,0.1,1,1,3
30,30,0.1,0.5,0.1,1,1,3
31,31,0.1,0.5,0.1,1,1,3
32,32,0.1,0.5,0.1,1,1,3
33,33,0.1,0.5,0.1,1,1,3
34,34,0.1,0.5,0.1,1,1,3
35,35,0.1,0.5,0.1,1,1,3
36,36,0.1,0.5,0.1,1,1,3
37,37,0.1,0.5,0.1,1,1,3
38,38,0.1,0.5,0.1,1,1,3
39,38,0.1,0.5,0.1,1,1,3
40,40,0.1,0.5,0.1,1,1,3
41,38,0.1,0.5,0.1,1,1,3
42,38,0.1,0.5,0.1,1,1,3
43,39,0.1,0.5,0.1,1,1,3
44,40,0.1,0.5,0.1,1,1,3
45,40,0.1,0.5,0.1,1,1,3
46,39,0.1,0.5,0.1,1,1,3
47,38,0.1,0.5,0.1,1,1,3
48,39,0.1,0.5,0.1,1,1,3
49,37,0.1,0.5,0.1,1,1,3
50,40,0.1,0.5,0.1,1,1,3
51,41,0.1,0.5,0.1,1,1,3
52,39,0.1,0.5,0.1,1,1,3
53,37,0.1,0.5,0.1,1,1,3
54,36,0.1,0.5,0.1,1,1,3
55,37,0.1,0.5,0.1,1,1,3
56,40,0.1,0.5,0.1,1,1,3
57,39,0.1,0.5,0.1,1,1,3
58,40,0.1,0.5,0.1,1,1,3
59,38,0.1,0.5,0.1,1,1,3
60,36,0.1,0.5,0.1,1,1,3
61,40,0.1,0.5,0.1,1,1,3
62,37,0.1,0.5,0.1,1,1,3
63,37,0.1,0.5,0.1,1,1,3
64,37,0.1,0.5,0.1,1,1,3
65,37,0.1,0.5,0.1,1,1,3
66,37,0.1,0.5,0.1,1,1,3
67,38,0.1,0.5,0.1,1,1,3
68,40,0.1,0.5,0.1,1,1,3
69,35,0.1,0.5,0.1,1,1,3
70,36,0.1,0.5,0.1,1,1,3
71,36,0.1,0.5,0.1,1,1,3
72,35,0.1,0.5,0.1,1,1,3
73,36,0.1,0.5,0.1,1,1,3
74,36,0.1,0.5,0.1,1,1,3
75,36,0.1,0.5,0.1,1,1,3
76,35,0.1,0.5,0.1,1,1,3
77,34,0.1,0.5,0.1,1,1,3
78,34,0.1,0.5,0.1,1,1,3
79,35,0.1,0.5,0.1,1,1,3
80,33,0.1,0.5,0.1,1,1,3
81,35,0.1,0.5,0.1,1,1,3
82,33,0.1,0.5,0.1,1,1,3
83,32,0.1,0.5,0.1,1,1,3
84,33,0.1,0.5,0.1,1,1,3
85,32,0.1,0.5,0.1,1,1,3
86,32,0.1,0.5,0.1,1,1,3
87,30,0.1,0.5,0.1,1,1,3
88,31,0.1,0.5,0.1,1,1,3
89,29,0.1,0.5,0.1,1,1,3
90,29,0.1,0.5,0.1,1,1,3
91,28,0.1,0.5,0.1,1,1,3
92,26,0.1,0.5,0.1,1,1,3
93,26,0.1,0.5,0.1,1,1,3
94,24,0.1,0.5,0.1,1,1,3
95,23,0.1,0.5,0.1,1,1,3
96,24,0.1,0.5,0.1,1,1,3
97,23,0.1,0.5,0.1,1,1,3
98,22,0.1,0.5,0.1,1,1,3
99,16,0.1,0.5,0.1,1,1,3
100,16,0.1,0.5,0.1,1,1,3
101,17,0.1,0.5,0.1,1,1,3
102,18,0.1,0.5,0.1,1,1,3
103,19,0.1,0.5,0.1,1,1,3
104,20,0.1,0.5,0.1,1,1,3
105,21,0.1,0.5,0.1,1,1,3
106,22,0.1,0.5,0.1,1,1,3
107,23,0.1,0.5,0.1,1,1,3
108,24,0.1,0.5,0.1,1,1,3
109,25,0.1,0.5,0.1,1,1,3
110,26,0.1,0.5,0.1,1,1,3
111,27,0.1,0.5,0.1,1,1,3
112,28,0.1,0.5,0.1,1,1,3
113,29,0.1,0.5,0.1,1,1,3
114,30,0.1,0.5,0.1,1,1,3
115,31,0.1,0.5,0.1,1,1,3
116,32,0.1,0.5,0.1,1,1,3
117,33,0.1,0.5,0.1,1,1,3
118,34,0.1,0.5,0.1,1,1,3
119,35,0.1,0.5,0.1,1,1,3
120,36,0.1,0.5,0.1,1,1,3
121,37,0.1,0.5,0.1,1,1,3
122,38,0.1,0.5,0.1,1,1,3
123,39,0.1,0.5,0.1,1,1,3
124,43,0.1,0.5,0.1,1,1,3
125,43,0.1,0.5,0.1,1,1,3
126,44,0.1,0.5,0.1,1,1,3
127,47,0.1,0.5,0.1,1,1,3
128,48,0.1,0.5,0.1,1,1,3
129,49,0.1,0.5,0.1,1,1,3
130,45,0.1,0.5,0.1,1,1,3
131,46,0.1,0.5,0.1,1,1,3
132,47,0.1,0.5,0.1,1,1,3
133,51,0.1,0.5,0.1,1,1,3
134,51,0.1,0.5,0.1,1,1,3
135,52,0.1,0.5,0.1,1,1,3
136,53,0.1,0.5,0.1,1,1,3
137,54,0.1,0.5,0.1,1,1,3
138,55,0.1,0.5,0.1,1,1,3
139,55,0.1,0.5,0.1,1,1,3
140,56,0.1,0.5,0.1,1,1,3
141,57,0.1,0.5,0.1,1,1,3
142,57,0.1,0.5,0.1,1,1,3
143,60,0.1,0.5,0.1,1,1,3
144,61,0.1,0.5,0.1,1,1,3
145,62,0.1,0.5,0.1,1,1,3
146,62,0.1,0.5,0.1,1,1,3
147,63,0.1,0.5,0.1,1,1,3
148,66,0.1,0.5,0.1,1,1,3
149,66,0.1,0.5,0.1,1,1,3
150,67,0.1,0.5,0.1,1,1,3
151,62,0.1,0.5,0.1,1,1,3
152,70,0.1,0.5,0.1,1,1,3
153,71,0.1,0.5,0.1,1,1,3
154,68,0.1,0.5,0.1,1,1,3
155,67,0.1,0.5,0.1,1,1,3
156,68,0.1,0.5,0.1,1,1,3
157,70,0.1,0.5,0.1,1,1,3
158,72,0.1,0.5,0.1,1,1,3
159,73,0.1,0.5,0.1,1,1,3
160,72,0.1,0.5,0.1,1,1,3
161,74,0.1,0.5,0.1,1,1,3
162,75,0.1,0.5,0.1,1,1,3
163,73,0.1,0.5,0.1,1,1,3
164,76,0.1,0.5,0.1,1,1,3
165,77,0.1,0.5,0.1,1,1,3
166,77,0.1,0.5,0.1,1,1,3
167,72,0.1,0.5,0.1,1,1,3
168,73,0.1,0.5,0.1,1,1,3
169,73,0.1,0.5,0.1,1,1,3
170,76,0.1,0.5,0.1,1,1,3
171,77,0.1,0.5,0.1,1,1,3
172,77,0.1,0.5,0.1,1,1,3
173,72,0.1,0.5,0.1,1,1,3
174,73,0.1,0.5,0.1,1,1,3
175,85,0.1,0.5,0.1,1,1,3
176,76,0.1,0.5,0.1,1,1,3
177,77,0.1,0.5,0.1,1,1,3
178,75,0.1,0.5,0.1,1,1,3
179,82,0.1,0.5,0.1,1,1,3
180,83,0.1,0.5,0.1,1,1,3
181,78,0.1,0.5,0.1,1,1,3
182,84,0.1,0.5,0.1,1,1,3
183,85,0.1,0.5,0.1,1,1,3
184,89,0.1,0.5,0.1,1,1,3
185,91,0.1,0.5,0.1,1,1,3
186,92,0.1,0.5,0.1,1,1,3
187,84,0.1,0.5,0.1,1,1,3
188,89,0.1,0.5,0.1,1,1,3
189,90,0.1,0.5,0.1,1,1,3
190,86,0.1,0.5,0.1,1,1,3
191,90,0.1,0.5,0.1,1,1,3
192,91,0.1,0.5,0.1,1,1,3
193,93,0.1,0.5,0.1,1,1,3
194,90,0.1,0.5,0.1,1,1,3
195,91,0.1,0.5,0.1,1,1,3
196,95,0.1,0.5,0.1,1,1,3
197,85,0.1,0.5,0.1,1,1,3
198,86,0.1,0.5,0.1,1,1,3
199,84,0.1,0.5,0.1,1,1,3
200,92,0.1,0.5,0.1,1,1,3
0,0,0.1,0.1,0.5,1,1,4
1,1,0.1,0.1,0.5,1,1,4
2,2,0.1,0.1,0.5,1,1,4
3,3,0.1,0.1,0.5,1,1,4
4,4,0.1,0.1,0.5,1,1,4
5,5,0.1,0.1,0.5,1,1,4
6,5,0.1,0.1,0.5,1,1,4
7,7,0.1,0.1,0.5,1,1,4
8,8,0.1,0.1,0.5,1,1,4
9,9,0.1,0.1,0.5,1,1,4
10,7,0.1,0.1,0.5,1,1,4
11,10,0.1,0.1,0.5,1,1,4
12,12,0.1,0.1,0.5,1,1,4
13,13,0.1,0.1,0.5,1,1,4
14,14,0.1,0.1,0.5,1,1,4
15,15,0.1,0.1,0.5,1,1,4
16,16,0.1,0.1,0.5,1,1,4
17,17,0.1,0.1,0.5,1,1,4
18,18,0.1,0.1,0.5,1,1,4
19,19,0.1,0.1,0.5,1,1,4
20,20,0.1,0.1,0.5,1,1,4
21,20,0.1,0.1,0.5,1,1,4
22,22,0.1,0.1,0.5,1,1,4
23,23,0.1,0.1,0.5,1,1,4
24,24,0.1,0.1,0.5,1,1,4
25,25,0.1,0.1,0.5,1,1,4
26,26,0.1,0.1,0.5,1,1,4
27,27,0.1,0.1,0.5,1,1,4
28,28,0.1,0.1,0.5,1,1,4
29,29,0.1,0.1,0.5,1,1,4
30,30,0.1,0.1,0.5,1,1,4
31,31,0.1,0.1,0.5,1,1,4
32,32,0.1,0.1,0.5,1,1,4
